timestamp,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw,pos_delta,angle_delta
22.900000,0.086438,2.820368,1.541107,-0.000181,2.800333,1.570797,0.088907,0.029690
22.947000,0.086795,2.832360,1.541087,-0.000293,2.814028,1.570719,0.088996,0.029632
22.999000,0.087151,2.844351,1.541065,-0.000292,2.829623,1.570692,0.088674,0.029627
23.048000,0.087686,2.862338,1.541031,-0.000849,2.844198,1.570019,0.090375,0.028988
23.097000,0.088044,2.874327,1.540998,-0.000838,2.858890,1.569987,0.090212,0.028990
23.152000,0.088580,2.892310,1.540938,-0.001532,2.876648,1.569907,0.091463,0.028969
23.195000,0.088938,2.904290,1.540868,-0.001521,2.889532,1.569856,0.091655,0.028988
23.248000,0.089478,2.922260,1.540734,-0.000591,2.905036,1.569814,0.091700,0.029080
23.298000,0.089838,2.934240,1.540644,-0.000576,2.920018,1.569702,0.091526,0.029058
23.345000,0.090382,2.952223,1.540545,-0.000055,2.932804,1.569620,0.092498,0.029075
23.399000,0.090745,2.964211,1.540542,-0.000035,2.948996,1.569570,0.092046,0.029028
23.448000,0.091289,2.982192,1.540540,-0.000044,2.964204,1.569818,0.093088,0.029278
23.482000,0.091652,2.994180,1.540539,-0.000034,2.974398,1.569817,0.093796,0.029279
23.482000,0.092196,3.012160,1.540547,-0.000034,2.974398,1.569817,0.099662,0.029271
23.482000,0.092377,3.018154,1.540557,-0.000034,2.974398,1.569817,0.102247,0.029260
23.482000,0.092740,3.030141,1.540577,-0.000034,2.974398,1.569817,0.108233,0.029240
23.482000,0.093102,3.042127,1.540611,-0.000034,2.974398,1.569817,0.115159,0.029207
23.482000,0.093644,3.060107,1.540662,-0.000034,2.974398,1.569817,0.126972,0.029155
23.482000,0.094366,3.084080,1.540732,-0.000034,2.974398,1.569817,0.144713,0.029086
23.767000,0.094906,3.102060,1.540784,-0.000759,3.060675,1.569338,0.104234,0.028554
24.048000,0.096701,3.161997,1.540950,0.001949,3.144683,1.570201,0.096320,0.029251
24.090000,0.097058,3.173991,1.540969,0.001956,3.157283,1.570228,0.096559,0.029259
24.148000,0.097595,3.191972,1.541026,0.001550,3.174093,1.570208,0.097694,0.029182
24.198000,0.097950,3.203941,1.541156,0.001561,3.189062,1.570295,0.097531,0.029139
24.249000,0.098481,3.221896,1.541397,0.002453,3.204479,1.570284,0.097595,0.028887
24.249000,0.099005,3.239833,1.541727,0.002453,3.204479,1.570284,0.102822,0.028557
24.301000,0.099179,3.245813,1.541848,0.002460,3.220029,1.570516,0.100096,0.028668
